Date,Ingredient,Consumption,Stock_Level,Purchase_Date,Expiration_Date,Shelf_Life_Days
2024-08-30,Tomato,6140.0,5000.0,2024-08-30,2024-09-13,14
2024-08-30,Syrup_Diet,3950.0,1050.0,2024-08-29,2025-02-25,180
2024-08-30,Cocoa,1620.0,20.0,2024-08-27,2025-08-27,365
2024-08-30,Cocoa,1620.0,5000.0,2024-08-30,2025-08-30,365
2024-08-30,Egg,9240.0,100.0,2024-08-30,2024-09-04,5
2024-08-30,Potato,33410.0,5000.0,2024-08-30,2024-09-09,10
2024-08-30,Oil,2450.0,920.0,2024-08-28,2024-11-26,90
2024-08-30,Oil,2450.0,5000.0,2024-08-30,2024-11-28,90
2024-08-30,Butter,2060.0,430.0,2024-08-28,2024-09-27,30
2024-08-30,Butter,2060.0,5000.0,2024-08-30,2024-09-29,30
2024-08-30,Salt,1123.0,4799.0,2024-08-29,2025-08-29,365
2024-08-30,Cream,18850.0,5000.0,2024-08-30,2024-09-13,14
2024-08-30,Mango,2200.0,700.0,2024-08-28,2024-09-07,10
2024-08-30,Mango,2200.0,5000.0,2024-08-30,2024-09-09,10
2024-08-30,Syrup_Zero,1200.0,3850.0,2024-08-29,2025-02-25,180
2024-08-30,Veggie_Patty,12360.0,5000.0,2024-08-30,2024-09-29,30
2024-08-30,Oreo,4410.0,590.0,2024-08-29,2025-02-25,180
2024-08-30,Oreo,4410.0,5000.0,2024-08-30,2025-02-26,180
2024-08-30,Paneer,7400.0,5000.0,2024-08-30,2024-09-06,7
2024-08-30,Chocolate,4260.0,5000.0,2024-08-30,2025-08-30,365
2024-08-30,Flour,6250.0,5000.0,2024-08-30,2025-02-26,180
2024-08-30,Pepper,392.0,4831.200000000003,2024-08-28,2025-08-28,365
2024-08-30,Garlic_Powder,148.0,2457.0000000000027,2024-08-10,2025-08-10,365
2024-08-30,Sugar,13290.0,5000.0,2024-08-30,2025-08-30,365
2024-08-30,Apple,3520.0,1480.0,2024-08-29,2024-09-28,30
2024-08-30,Strawberry,10000.0,5000.0,2024-08-30,2024-09-09,10
2024-08-30,Water,39000.0,5000.0,2024-08-30,2025-08-30,365
2024-08-30,Paprika,222.0,2476.000000000001,2024-08-16,2025-08-16,365
2024-08-30,Masala_Mix,1615.0,5000.0,2024-08-30,2025-08-30,365
2024-08-30,Syrup,3500.0,2400.0,2024-08-29,2025-02-25,180
2024-08-30,Lettuce,4445.0,555.0,2024-08-29,2024-09-05,7
2024-08-30,Lettuce,4445.0,5000.0,2024-08-30,2024-09-06,7
2024-08-30,Bread_Crumbs,1860.0,5000.0,2024-08-30,2025-02-26,180
2024-08-30,Milk,56000.0,5000.0,2024-08-30,2024-09-06,7
2024-08-30,Syrup_Sprite,1100.0,3900.0,2024-08-29,2025-02-25,180
2024-08-30,Bun,22100.0,100.0,2024-08-30,2024-09-06,7
2024-08-31,Tomato,6966.0,5000.0,2024-08-31,2024-09-14,14
2024-08-31,Syrup_Diet,8880.0,5000.0,2024-08-31,2025-02-27,180
2024-08-31,Cocoa,1200.0,3820.0,2024-08-30,2025-08-30,365
2024-08-31,Egg,10224.0,100.0,2024-08-31,2024-09-05,5
2024-08-31,Potato,35676.0,5000.0,2024-08-31,2024-09-10,10
2024-08-31,Oil,2844.0,3076.0,2024-08-30,2024-11-28,90
2024-08-31,Butter,2424.0,3006.0,2024-08-30,2024-09-29,30
2024-08-31,Salt,1258.8,3540.2,2024-08-29,2025-08-29,365
2024-08-31,Cream,15660.0,5000.0,2024-08-31,2024-09-14,14
2024-08-31,Mango,8520.0,5000.0,2024-08-31,2024-09-10,10
2024-08-31,Syrup_Zero,3419.9999999999995,430.00000000000045,2024-08-29,2025-02-25,180
2024-08-31,Syrup_Zero,3419.9999999999995,5000.0,2024-08-31,2025-02-27,180
2024-08-31,Veggie_Patty,17304.0,5000.0,2024-08-31,2024-09-30,30
2024-08-31,Oreo,5183.999999999999,406.0000000000009,2024-08-30,2025-02-26,180
2024-08-31,Oreo,5183.999999999999,5000.0,2024-08-31,2025-02-27,180
2024-08-31,Paneer,16680.0,5000.0,2024-08-31,2024-09-07,7
2024-08-31,Chocolate,3455.9999999999995,1544.0000000000005,2024-08-30,2025-08-30,365
2024-08-31,Flour,9120.0,5000.0,2024-08-31,2025-02-27,180
2024-08-31,Pepper,339.59999999999997,4491.600000000002,2024-08-28,2025-08-28,365
2024-08-31,Garlic_Powder,333.59999999999997,2123.400000000003,2024-08-10,2025-08-10,365
2024-08-31,Sugar,15600.0,5000.0,2024-08-31,2025-08-31,365
2024-08-31,Apple,9792.0,5000.0,2024-08-31,2024-09-30,30
2024-08-31,Strawberry,16920.0,5000.0,2024-08-31,2024-09-10,10
2024-08-31,Water,74400.0,5000.0,2024-08-31,2025-08-31,365
2024-08-31,Paprika,500.4,1975.6000000000008,2024-08-16,2025-08-16,365
2024-08-31,Masala_Mix,2106.0,2894.0,2024-08-30,2025-08-30,365
2024-08-31,Syrup,3840.0,5000.0,2024-08-31,2025-02-27,180
2024-08-31,Lettuce,5094.0,461.0,2024-08-30,2024-09-06,7
2024-08-31,Lettuce,5094.0,5000.0,2024-08-31,2024-09-07,7
2024-08-31,Bread_Crumbs,2232.0,2768.0,2024-08-30,2025-02-26,180
2024-08-31,Milk,69480.0,5000.0,2024-08-31,2024-09-07,7
2024-08-31,Syrup_Sprite,2460.0,1440.0,2024-08-29,2025-02-25,180
2024-08-31,Bun,27180.0,100.0,2024-08-31,2024-09-07,7
2024-09-01,Tomato,7050.0,5000.0,2024-09-01,2024-09-15,14
2024-09-01,Syrup_Diet,5880.0,5000.0,2024-09-01,2025-02-28,180
2024-09-01,Cocoa,1727.9999999999998,2092.0,2024-08-30,2025-08-30,365
2024-09-01,Egg,13032.0,100.0,2024-09-01,2024-09-06,5
2024-09-01,Potato,24888.0,5000.0,2024-09-01,2024-09-11,10
2024-09-01,Oil,1680.0,1396.0,2024-08-30,2024-11-28,90
2024-09-01,Butter,2952.0,54.0,2024-08-30,2024-09-29,30
2024-09-01,Butter,2952.0,5000.0,2024-09-01,2024-10-01,30
2024-09-01,Salt,1124.3999999999999,2415.8,2024-08-29,2025-08-29,365
2024-09-01,Cream,16020.0,5000.0,2024-09-01,2024-09-15,14
2024-09-01,Mango,13440.0,5000.0,2024-09-01,2024-09-11,10
2024-09-01,Syrup_Zero,3600.0,1830.0000000000005,2024-08-31,2025-02-27,180
2024-09-01,Veggie_Patty,26112.0,5000.0,2024-09-01,2024-10-01,30
2024-09-01,Oreo,3600.0,1806.000000000001,2024-08-31,2025-02-27,180
2024-09-01,Paneer,11280.0,5000.0,2024-09-01,2024-09-08,7
2024-09-01,Chocolate,1152.0,392.00000000000045,2024-08-30,2025-08-30,365
2024-09-01,Chocolate,1152.0,5000.0,2024-09-01,2025-09-01,365
2024-09-01,Flour,10440.0,5000.0,2024-09-01,2025-02-28,180
2024-09-01,Pepper,482.4,4009.200000000002,2024-08-28,2025-08-28,365
2024-09-01,Garlic_Powder,225.6,1897.800000000003,2024-08-10,2025-08-10,365
2024-09-01,Sugar,16560.0,5000.0,2024-09-01,2025-09-01,365
2024-09-01,Apple,9792.0,5000.0,2024-09-01,2024-10-01,30
2024-09-01,Strawberry,12119.999999999998,5000.0,2024-09-01,2024-09-11,10
2024-09-01,Water,53760.0,5000.0,2024-09-01,2025-09-01,365
2024-09-01,Paprika,338.4,1637.2000000000007,2024-08-16,2025-08-16,365
2024-09-01,Masala_Mix,1608.0,1286.0,2024-08-30,2025-08-30,365
2024-09-01,Syrup,2760.0,2240.0,2024-08-31,2025-02-27,180
2024-09-01,Lettuce,5238.0,223.0,2024-08-31,2024-09-07,7
2024-09-01,Lettuce,5238.0,5000.0,2024-09-01,2024-09-08,7
2024-09-01,Bread_Crumbs,1536.0,1232.0,2024-08-30,2025-02-26,180
2024-09-01,Milk,70380.0,5000.0,2024-09-01,2024-09-08,7
2024-09-01,Syrup_Sprite,1200.0,240.0,2024-08-29,2025-02-25,180
2024-09-01,Syrup_Sprite,1200.0,5000.0,2024-09-01,2025-02-28,180
2024-09-01,Bun,29880.0,100.0,2024-09-01,2024-09-08,7
2024-09-02,Tomato,5020.0,5000.0,2024-09-02,2024-09-16,14
2024-09-02,Syrup_Diet,1350.0,3650.0,2024-09-01,2025-02-28,180
2024-09-02,Cocoa,420.0,1672.0,2024-08-30,2025-08-30,365
2024-09-02,Egg,9840.0,100.0,2024-09-02,2024-09-07,5
2024-09-02,Potato,36190.0,5000.0,2024-09-02,2024-09-12,10
2024-09-02,Oil,2790.0,5000.0,2024-09-02,2024-12-01,90
2024-09-02,Butter,1710.0,3344.0,2024-09-01,2024-10-01,30
2024-09-02,Salt,1427.0,988.8000000000002,2024-08-29,2025-08-29,365
2024-09-02,Salt,1427.0,5000.0,2024-09-02,2025-09-02,365
2024-09-02,Cream,11900.0,5000.0,2024-09-02,2024-09-16,14
2024-09-02,Mango,4500.0,500.0,2024-09-01,2024-09-11,10
2024-09-02,Mango,4500.0,5000.0,2024-09-02,2024-09-12,10
2024-09-02,Syrup_Zero,3900.0,5000.0,2024-09-02,2025-03-01,180
2024-09-02,Veggie_Patty,27040.0,5000.0,2024-09-02,2024-10-02,30
2024-09-02,Oreo,2100.0,5000.0,2024-09-02,2025-03-01,180
2024-09-02,Paneer,2200.0,2800.0,2024-09-01,2024-09-08,7
2024-09-02,Chocolate,2340.0,3052.0000000000005,2024-09-01,2025-09-01,365
2024-09-02,Flour,7500.0,5000.0,2024-09-02,2025-03-01,180
2024-09-02,Pepper,475.0,3534.200000000002,2024-08-28,2025-08-28,365
2024-09-02,Garlic_Powder,44.0,1853.800000000003,2024-08-10,2025-08-10,365
2024-09-02,Sugar,9730.0,5000.0,2024-09-02,2025-09-02,365
2024-09-02,Apple,10320.0,5000.0,2024-09-02,2024-10-02,30
2024-09-02,Strawberry,4300.0,700.0,2024-09-01,2024-09-11,10
2024-09-02,Strawberry,4300.0,5000.0,2024-09-02,2024-09-12,10
2024-09-02,Water,53600.0,5000.0,2024-09-02,2025-09-02,365
2024-09-02,Paprika,66.0,1571.2000000000007,2024-08-16,2025-08-16,365
2024-09-02,Masala_Mix,2015.0,5000.0,2024-09-02,2025-09-02,365
2024-09-02,Syrup,5300.0,5000.0,2024-09-02,2025-03-01,180
2024-09-02,Lettuce,3720.0,1503.0,2024-09-01,2024-09-08,7
2024-09-02,Bread_Crumbs,2900.0,5000.0,2024-09-02,2025-03-01,180
2024-09-02,Milk,37000.0,5000.0,2024-09-02,2024-09-09,7
2024-09-02,Syrup_Sprite,2850.0,2390.0,2024-09-01,2025-02-28,180
2024-09-02,Bun,26300.0,100.0,2024-09-02,2024-09-09,7
2024-09-03,Tomato,7465.0,5000.0,2024-09-03,2024-09-17,14
2024-09-03,Syrup_Diet,2250.0,1400.0,2024-09-01,2025-02-28,180
2024-09-03,Cocoa,1260.0,412.0,2024-08-30,2025-08-30,365
2024-09-03,Cocoa,1260.0,5000.0,2024-09-03,2025-09-03,365
2024-09-03,Egg,11400.0,100.0,2024-09-03,2024-09-08,5
2024-09-03,Potato,33540.0,5000.0,2024-09-03,2024-09-13,10
2024-09-03,Oil,2060.0,2940.0,2024-09-02,2024-12-01,90
2024-09-03,Butter,1910.0,1434.0,2024-09-01,2024-10-01,30
2024-09-03,Salt,1120.0,4868.8,2024-09-02,2025-09-02,365
2024-09-03,Cream,12400.0,5000.0,2024-09-03,2024-09-17,14
2024-09-03,Mango,8700.0,5000.0,2024-09-03,2024-09-13,10
2024-09-03,Syrup_Zero,7050.0,5000.0,2024-09-03,2025-03-02,180
2024-09-03,Veggie_Patty,14340.0,5000.0,2024-09-03,2024-10-03,30
2024-09-03,Oreo,3990.0,1010.0,2024-09-02,2025-03-01,180
2024-09-03,Paneer,12600.0,5000.0,2024-09-03,2024-09-10,7
2024-09-03,Chocolate,1320.0,1732.0000000000005,2024-09-01,2025-09-01,365
2024-09-03,Flour,6400.0,5000.0,2024-09-03,2025-03-02,180
2024-09-03,Pepper,440.0,3094.200000000002,2024-08-28,2025-08-28,365
2024-09-03,Garlic_Powder,252.0,1601.800000000003,2024-08-10,2025-08-10,365
2024-09-03,Sugar,11370.0,5000.0,2024-09-03,2025-09-03,365
2024-09-03,Apple,5200.0,5000.0,2024-09-03,2024-10-03,30
2024-09-03,Strawberry,7400.0,5000.0,2024-09-03,2024-09-13,10
2024-09-03,Water,50800.0,5000.0,2024-09-03,2025-09-03,365
2024-09-03,Paprika,378.0,1193.2000000000007,2024-08-16,2025-08-16,365
2024-09-03,Masala_Mix,1460.0,3540.0,2024-09-02,2025-09-02,365
2024-09-03,Syrup,1250.0,3750.0,2024-09-02,2025-03-01,180
2024-09-03,Lettuce,5460.0,5000.0,2024-09-03,2024-09-10,7
2024-09-03,Bread_Crumbs,520.0,4480.0,2024-09-02,2025-03-01,180
2024-09-03,Milk,48950.0,5000.0,2024-09-03,2024-09-10,7
2024-09-03,Syrup_Sprite,2150.0,240.0,2024-09-01,2025-02-28,180
2024-09-03,Syrup_Sprite,2150.0,5000.0,2024-09-03,2025-03-02,180
2024-09-03,Bun,26400.0,100.0,2024-09-03,2024-09-10,7
2024-09-04,Tomato,5735.0,5000.0,2024-09-04,2024-09-18,14
2024-09-04,Syrup_Diet,4100.0,5000.0,2024-09-04,2025-03-03,180
2024-09-04,Cocoa,1660.0,3752.0,2024-09-03,2025-09-03,365
2024-09-04,Egg,8340.0,100.0,2024-09-04,2024-09-09,5
2024-09-04,Potato,38770.0,5000.0,2024-09-04,2024-09-14,10
2024-09-04,Oil,2680.0,260.0,2024-09-02,2024-12-01,90
2024-09-04,Oil,2680.0,5000.0,2024-09-04,2024-12-03,90
2024-09-04,Butter,2960.0,5000.0,2024-09-04,2024-10-04,30
2024-09-04,Salt,1258.0,3610.8,2024-09-02,2025-09-02,365
2024-09-04,Cream,5250.0,5000.0,2024-09-04,2024-09-18,14
2024-09-04,Mango,7200.0,5000.0,2024-09-04,2024-09-14,10
2024-09-04,Syrup_Zero,5550.0,5000.0,2024-09-04,2025-03-03,180
2024-09-04,Veggie_Patty,14120.0,5000.0,2024-09-04,2024-10-04,30
2024-09-04,Oreo,1320.0,5000.0,2024-09-04,2025-03-03,180
2024-09-04,Paneer,5500.0,5000.0,2024-09-04,2024-09-11,7
2024-09-04,Chocolate,750.0,982.0000000000005,2024-09-01,2025-09-01,365
2024-09-04,Chocolate,750.0,5000.0,2024-09-04,2025-09-04,365
2024-09-04,Flour,10650.0,5000.0,2024-09-04,2025-03-03,180
2024-09-04,Pepper,388.0,2706.200000000002,2024-08-28,2025-08-28,365
2024-09-04,Garlic_Powder,110.0,1491.800000000003,2024-08-10,2025-08-10,365
2024-09-04,Sugar,9390.0,5000.0,2024-09-04,2025-09-04,365
2024-09-04,Apple,10400.0,5000.0,2024-09-04,2024-10-04,30
2024-09-04,Strawberry,3800.0,1200.0,2024-09-03,2024-09-13,10
2024-09-04,Water,89800.0,5000.0,2024-09-04,2025-09-04,365
2024-09-04,Paprika,165.0,1028.2000000000007,2024-08-16,2025-08-16,365
2024-09-04,Masala_Mix,1840.0,1700.0,2024-09-02,2025-09-02,365
2024-09-04,Syrup,7400.0,5000.0,2024-09-04,2025-03-03,180
2024-09-04,Lettuce,4170.0,830.0,2024-09-03,2024-09-10,7
2024-09-04,Lettuce,4170.0,5000.0,2024-09-04,2024-09-11,7
2024-09-04,Bread_Crumbs,2060.0,2420.0,2024-09-02,2025-03-01,180
2024-09-04,Milk,27000.0,5000.0,2024-09-04,2024-09-11,7
2024-09-04,Syrup_Sprite,5400.0,5000.0,2024-09-04,2025-03-03,180
2024-09-04,Bun,22550.0,100.0,2024-09-04,2024-09-11,7
2024-09-05,Tomato,7795.0,5000.0,2024-09-05,2024-09-19,14
2024-09-05,Syrup_Diet,7200.0,5000.0,2024-09-05,2025-03-04,180
2024-09-05,Cocoa,420.0,3332.0,2024-09-03,2025-09-03,365
2024-09-05,Egg,6360.0,100.0,2024-09-05,2024-09-10,5
2024-09-05,Potato,35150.0,5000.0,2024-09-05,2024-09-15,10
2024-09-05,Oil,2120.0,3140.0,2024-09-04,2024-12-03,90
2024-09-05,Butter,960.0,4040.0,2024-09-04,2024-10-04,30
2024-09-05,Salt,1133.0,2477.8,2024-09-02,2025-09-02,365
2024-09-05,Cream,16850.0,5000.0,2024-09-05,2024-09-19,14
2024-09-05,Mango,4500.0,500.0,2024-09-04,2024-09-14,10
2024-09-05,Mango,4500.0,5000.0,2024-09-05,2024-09-15,10
2024-09-05,Syrup_Zero,3700.0,1300.0,2024-09-04,2025-03-03,180
2024-09-05,Veggie_Patty,13260.0,5000.0,2024-09-05,2024-10-05,30
2024-09-05,Oreo,2880.0,2120.0,2024-09-04,2025-03-03,180
2024-09-05,Paneer,12600.0,5000.0,2024-09-05,2024-09-12,7
2024-09-05,Chocolate,3480.0,2502.0000000000005,2024-09-04,2025-09-04,365
2024-09-05,Flour,3750.0,1250.0,2024-09-04,2025-03-03,180
2024-09-05,Pepper,408.0,2298.200000000002,2024-08-28,2025-08-28,365
2024-09-05,Garlic_Powder,252.0,1239.800000000003,2024-08-10,2025-08-10,365
2024-09-05,Sugar,11010.0,5000.0,2024-09-05,2025-09-05,365
2024-09-05,Apple,4320.0,680.0,2024-09-04,2024-10-04,30
2024-09-05,Apple,4320.0,5000.0,2024-09-05,2024-10-05,30
2024-09-05,Strawberry,8300.0,5000.0,2024-09-05,2024-09-15,10
2024-09-05,Water,78800.0,5000.0,2024-09-05,2025-09-05,365
2024-09-05,Paprika,378.0,650.2000000000007,2024-08-16,2025-08-16,365
2024-09-05,Paprika,378.0,5000.0,2024-09-05,2025-09-05,365
2024-09-05,Masala_Mix,1990.0,5000.0,2024-09-05,2025-09-05,365
2024-09-05,Syrup,3700.0,1300.0,2024-09-04,2025-03-03,180
2024-09-05,Lettuce,5745.0,85.0,2024-09-04,2024-09-11,7
2024-09-05,Lettuce,5745.0,5000.0,2024-09-05,2024-09-12,7
2024-09-05,Bread_Crumbs,1320.0,1100.0,2024-09-02,2025-03-01,180
2024-09-05,Milk,52900.0,5000.0,2024-09-05,2024-09-12,7
2024-09-05,Syrup_Sprite,5100.0,5000.0,2024-09-05,2025-03-04,180
2024-09-05,Bun,25500.0,100.0,2024-09-05,2024-09-12,7
2024-09-06,Tomato,5785.0,5000.0,2024-09-06,2024-09-20,14
2024-09-06,Syrup_Diet,3800.0,1200.0,2024-09-05,2025-03-04,180
2024-09-06,Cocoa,540.0,2792.0,2024-09-03,2025-09-03,365
2024-09-06,Egg,8700.0,100.0,2024-09-06,2024-09-11,5
2024-09-06,Potato,27150.0,5000.0,2024-09-06,2024-09-16,10
2024-09-06,Oil,1420.0,1720.0,2024-09-04,2024-12-03,90
2024-09-06,Butter,740.0,3300.0,2024-09-04,2024-10-04,30
2024-09-06,Salt,982.0,1495.8000000000002,2024-09-02,2025-09-02,365
2024-09-06,Cream,14250.0,5000.0,2024-09-06,2024-09-20,14
2024-09-06,Mango,14000.0,5000.0,2024-09-06,2024-09-16,10
2024-09-06,Syrup_Zero,5250.0,5000.0,2024-09-06,2025-03-05,180
2024-09-06,Veggie_Patty,17480.0,5000.0,2024-09-06,2024-10-06,30
2024-09-06,Oreo,2700.0,5000.0,2024-09-06,2025-03-05,180
2024-09-06,Paneer,10800.0,5000.0,2024-09-06,2024-09-13,7
2024-09-06,Chocolate,3240.0,5000.0,2024-09-06,2025-09-06,365
2024-09-06,Flour,2350.0,5000.0,2024-09-06,2025-03-05,180
2024-09-06,Pepper,338.0,1960.200000000002,2024-08-28,2025-08-28,365
2024-09-06,Garlic_Powder,216.0,1023.8000000000029,2024-08-10,2025-08-10,365
2024-09-06,Sugar,10610.0,5000.0,2024-09-06,2025-09-06,365
2024-09-06,Apple,1600.0,4080.0,2024-09-05,2024-10-05,30
2024-09-06,Strawberry,4500.0,500.0,2024-09-05,2024-09-15,10
2024-09-06,Strawberry,4500.0,5000.0,2024-09-06,2024-09-16,10
2024-09-06,Water,57000.0,5000.0,2024-09-06,2025-09-06,365
2024-09-06,Paprika,324.0,326.2000000000007,2024-08-16,2025-08-16,365
2024-09-06,Paprika,324.0,5000.0,2024-09-05,2025-09-05,365
2024-09-06,Masala_Mix,1790.0,3210.0,2024-09-05,2025-09-05,365
2024-09-06,Syrup,1750.0,5000.0,2024-09-06,2025-03-05,180
2024-09-06,Lettuce,4305.0,780.0,2024-09-05,2024-09-12,7
2024-09-06,Lettuce,4305.0,5000.0,2024-09-06,2024-09-13,7
2024-09-06,Bread_Crumbs,980.0,120.0,2024-09-02,2025-03-01,180
2024-09-06,Bread_Crumbs,980.0,5000.0,2024-09-06,2025-03-05,180
2024-09-06,Milk,56250.0,5000.0,2024-09-06,2024-09-13,7
2024-09-06,Syrup_Sprite,3450.0,1550.0,2024-09-05,2025-03-04,180
2024-09-06,Bun,24950.0,100.0,2024-09-06,2024-09-13,7
2024-09-07,Tomato,4925.999999999999,74.00000000000091,2024-09-06,2024-09-20,14
2024-09-07,Tomato,4925.999999999999,5000.0,2024-09-07,2024-09-21,14
2024-09-07,Syrup_Diet,1500.0,5000.0,2024-09-07,2025-03-06,180
2024-09-07,Cocoa,2735.9999999999995,56.000000000000455,2024-09-03,2025-09-03,365
2024-09-07,Cocoa,2735.9999999999995,5000.0,2024-09-07,2025-09-07,365
2024-09-07,Egg,13752.0,100.0,2024-09-07,2024-09-12,5
2024-09-07,Potato,43452.0,5000.0,2024-09-07,2024-09-17,10
2024-09-07,Oil,3996.0,5000.0,2024-09-07,2024-12-06,90
2024-09-07,Butter,4488.0,5000.0,2024-09-07,2024-10-07,30
2024-09-07,Salt,1586.3999999999999,5000.0,2024-09-07,2025-09-07,365
2024-09-07,Cream,19620.0,5000.0,2024-09-07,2024-09-21,14
2024-09-07,Mango,3960.0,1040.0,2024-09-06,2024-09-16,10
2024-09-07,Syrup_Zero,6839.999999999999,5000.0,2024-09-07,2025-03-06,180
2024-09-07,Veggie_Patty,25248.0,5000.0,2024-09-07,2024-10-07,30
2024-09-07,Oreo,5003.999999999999,5000.0,2024-09-07,2025-03-06,180
2024-09-07,Paneer,6839.999999999999,5000.0,2024-09-07,2024-09-14,7
2024-09-07,Chocolate,1440.0,3560.0,2024-09-06,2025-09-06,365
2024-09-07,Flour,15600.0,5000.0,2024-09-07,2025-03-06,180
2024-09-07,Pepper,436.8,1523.4000000000021,2024-08-28,2025-08-28,365
2024-09-07,Garlic_Powder,136.79999999999998,887.000000000003,2024-08-10,2025-08-10,365
2024-09-07,Garlic_Powder,136.79999999999998,5000.0,2024-09-07,2025-09-07,365
2024-09-07,Sugar,19104.0,5000.0,2024-09-07,2025-09-07,365
2024-09-07,Apple,14016.0,5000.0,2024-09-07,2024-10-07,30
2024-09-07,Strawberry,14279.999999999998,5000.0,2024-09-07,2024-09-17,10
2024-09-07,Water,62160.0,5000.0,2024-09-07,2025-09-07,365
2024-09-07,Paprika,205.2,121.00000000000074,2024-08-16,2025-08-16,365
2024-09-07,Paprika,205.2,5000.0,2024-09-05,2025-09-05,365
2024-09-07,Masala_Mix,1602.0,1608.0,2024-09-05,2025-09-05,365
2024-09-07,Syrup,5880.0,5000.0,2024-09-07,2025-03-06,180
2024-09-07,Lettuce,3563.9999999999995,2216.0000000000005,2024-09-06,2024-09-13,7
2024-09-07,Bread_Crumbs,3072.0,2048.0,2024-09-06,2025-03-05,180
2024-09-07,Milk,66600.0,5000.0,2024-09-07,2024-09-14,7
2024-09-07,Syrup_Sprite,1320.0,230.0,2024-09-05,2025-03-04,180
2024-09-07,Syrup_Sprite,1320.0,5000.0,2024-09-07,2025-03-06,180
2024-09-07,Bun,25380.0,100.0,2024-09-07,2024-09-14,7
2024-09-08,Tomato,7074.0,5000.0,2024-09-08,2024-09-22,14
2024-09-08,Syrup_Diet,7620.0,5000.0,2024-09-08,2025-03-07,180
2024-09-08,Cocoa,600.0,4456.0,2024-09-07,2025-09-07,365
2024-09-08,Egg,12384.0,100.0,2024-09-08,2024-09-13,5
2024-09-08,Potato,48624.0,5000.0,2024-09-08,2024-09-18,10
2024-09-08,Oil,3636.0,1364.0,2024-09-07,2024-12-06,90
2024-09-08,Butter,2352.0,2648.0,2024-09-07,2024-10-07,30
2024-09-08,Salt,1608.0,3392.0,2024-09-07,2025-09-07,365
2024-09-08,Cream,11520.0,5000.0,2024-09-08,2024-09-22,14
2024-09-08,Mango,8760.0,5000.0,2024-09-08,2024-09-18,10
2024-09-08,Syrup_Zero,4320.0,680.0,2024-09-07,2025-03-06,180
2024-09-08,Syrup_Zero,4320.0,5000.0,2024-09-08,2025-03-07,180
2024-09-08,Veggie_Patty,22776.0,5000.0,2024-09-08,2024-10-08,30
2024-09-08,Oreo,2628.0,2372.0,2024-09-07,2025-03-06,180
2024-09-08,Paneer,8760.0,5000.0,2024-09-08,2024-09-15,7
2024-09-08,Chocolate,2304.0,1256.0,2024-09-06,2025-09-06,365
2024-09-08,Flour,10260.0,5000.0,2024-09-08,2025-03-07,180
2024-09-08,Pepper,541.2,982.2000000000021,2024-08-28,2025-08-28,365
2024-09-08,Pepper,541.2,5000.0,2024-09-08,2025-09-08,365
2024-09-08,Garlic_Powder,175.2,711.8000000000029,2024-08-10,2025-08-10,365
2024-09-08,Garlic_Powder,175.2,5000.0,2024-09-07,2025-09-07,365
2024-09-08,Sugar,11436.0,5000.0,2024-09-08,2025-09-08,365
2024-09-08,Apple,14016.0,5000.0,2024-09-08,2024-10-08,30
2024-09-08,Strawberry,3360.0,1640.0,2024-09-07,2024-09-17,10
2024-09-08,Water,69840.0,5000.0,2024-09-08,2025-09-08,365
2024-09-08,Paprika,262.79999999999995,4858.200000000001,2024-09-05,2025-09-05,365
2024-09-08,Masala_Mix,1236.0,372.0,2024-09-05,2025-09-05,365
2024-09-08,Masala_Mix,1236.0,5000.0,2024-09-08,2025-09-08,365
2024-09-08,Syrup,3540.0,1460.0,2024-09-07,2025-03-06,180
2024-09-08,Lettuce,5184.0,5000.0,2024-09-08,2024-09-15,7
2024-09-08,Bread_Crumbs,1032.0,1016.0,2024-09-06,2025-03-05,180
2024-09-08,Milk,41220.0,5000.0,2024-09-08,2024-09-15,7
2024-09-08,Syrup_Sprite,1980.0,3250.0,2024-09-07,2025-03-06,180
2024-09-08,Bun,27300.0,100.0,2024-09-08,2024-09-15,7
2024-09-09,Tomato,7215.0,5000.0,2024-09-09,2024-09-23,14
2024-09-09,Syrup_Diet,3500.0,1500.0,2024-09-08,2025-03-07,180
2024-09-09,Cocoa,920.0,3536.0,2024-09-07,2025-09-07,365
2024-09-09,Egg,14340.0,100.0,2024-09-09,2024-09-14,5
2024-09-09,Potato,43280.0,5000.0,2024-09-09,2024-09-19,10
2024-09-09,Oil,2600.0,5000.0,2024-09-09,2024-12-08,90
2024-09-09,Butter,2290.0,358.0,2024-09-07,2024-10-07,30
2024-09-09,Butter,2290.0,5000.0,2024-09-09,2024-10-09,30
2024-09-09,Salt,1485.0,1907.0,2024-09-07,2025-09-07,365
2024-09-09,Cream,15800.0,5000.0,2024-09-09,2024-09-23,14
2024-09-09,Mango,11200.0,5000.0,2024-09-09,2024-09-19,10
2024-09-09,Syrup_Zero,1500.0,4180.0,2024-09-08,2025-03-07,180
2024-09-09,Veggie_Patty,20120.0,5000.0,2024-09-09,2024-10-09,30
2024-09-09,Oreo,2910.0,5000.0,2024-09-09,2025-03-08,180
2024-09-09,Paneer,6400.0,5000.0,2024-09-09,2024-09-16,7
2024-09-09,Chocolate,2640.0,5000.0,2024-09-09,2025-09-09,365
2024-09-09,Flour,9150.0,5000.0,2024-09-09,2025-03-08,180
2024-09-09,Pepper,522.0,460.2000000000021,2024-08-28,2025-08-28,365
2024-09-09,Pepper,522.0,5000.0,2024-09-08,2025-09-08,365
